Depth ft,No Core,Minutes,ft by Hr,Torque Min ft-lbf,Torque Max ft-lbf,Head RPM,WOB lb,Flow gpm,SPP psi,ToB 60 rpm,ToB 80 rpm,ToB 100 rpm,ToB,OffBTM Press,Core,Corehead,Lgth barrel,Depth in,Cut lgth,Rec. lgth,% rec,ROP
1463.0,5.0,0.5,120.0,2500,2670.0,80,15000,42,127,1283,1460,1730,1460,100,13,51523 CM468,20,1616.0,15.0,13.0,87.0,75.0
1464.0,6.0,0.5,120.0,2355,2944.0,80,15000,42,132,1283,1460,1730,1460,100,13,51523 CM468,20,1616.0,15.0,13.0,87.0,75.0
1465.0,7.0,0.5,120.0,2100,2312.0,80,15000,42,126,1283,1460,1730,1460,100,13,51523 CM468,20,1616.0,15.0,13.0,87.0,75.0
1466.0,8.0,0.5,120.0,2120,2300.0,80,15000,42,119,1283,1460,1730,1460,100,13,51523 CM468,20,1616.0,15.0,13.0,87.0,75.0
1467.0,9.0,0.5,120.0,2031,2273.0,80,15000,85,283,1283,1460,1730,1460,100,13,51523 CM468,20,1616.0,15.0,13.0,87.0,75.0
1468.0,10.0,12.0,5.0,1378,1400.0,80,17000,85,280,1283,1460,1730,1460,100,13,51523 CM468,20,1616.0,15.0,13.0,87.0,75.0
1469.0,11.0,17.0,3.5,1330,1364.0,80,17000,92,305,1283,1460,1730,1460,100,13,51523 CM468,20,1616.0,15.0,13.0,87.0,75.0
1470.0,12.0,19.0,3.2,1325,1350.0,80,17000,92,300,1283,1460,1730,1460,100,13,51523 CM468,20,1616.0,15.0,13.0,87.0,75.0
1471.0,13.0,18.0,3.3,1380,1440.0,80,17000,92,298,1283,1460,1730,1460,100,13,51523 CM468,20,1616.0,15.0,13.0,87.0,75.0
1472.0,14.0,20.0,3.0,1305,1310.0,80,17000,92,307,1283,1460,1730,1460,100,13,51523 CM468,20,1616.0,15.0,13.0,87.0,75.0
1473.0,15.0,18.0,3.3,1300,1305.0,80,17000,110,250,1283,1460,1730,1460,100,13,51523 CM468,20,1616.0,15.0,13.0,87.0,75.0
1474.0,16.0,27.0,2.2,1310,1320.0,80,17000,110,250,1283,1460,1730,1460,100,13,51523 CM468,20,1616.0,15.0,13.0,87.0,75.0
1475.0,17.0,30.0,2.0,1300,1300.0,80,17000,110,250,1283,1460,1730,1460,100,13,51523 CM468,20,1616.0,15.0,13.0,87.0,75.0
1476.0,18.0,15.0,4.0,1320,1355.0,80,17000,110,250,1283,1460,1730,1460,100,13,51523 CM468,20,1616.0,15.0,13.0,87.0,75.0
1477.0,1.0,5.0,12.0,1485,1506.0,75,15000,43,130,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1478.0,2.0,6.0,10.0,1729,1815.0,75,15000,43,127,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1479.0,3.0,5.0,12.0,1744,2284.0,75,15000,43,132,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1480.0,4.0,6.0,10.0,1944,2459.0,75,15000,43,146,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1481.0,5.0,3.0,20.0,2087,2361.0,75,15000,43,125,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1482.0,6.0,2.0,30.0,2460,2702.0,75,15000,43,134,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1483.0,7.0,2.0,30.0,2397,2734.0,75,15000,43,148,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1484.0,8.0,1.0,60.0,2467,2861.0,75,15000,43,137,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1485.0,9.0,2.0,30.0,2118,2367.0,75,15000,43,154,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1486.0,10.0,2.0,30.0,2080,2507.0,75,18000,43,180,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1487.0,11.0,2.0,30.0,2250,2369.0,75,18000,43,154,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1488.0,12.0,1.0,60.0,2675,3021.0,75,18000,43,137,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1489.0,13.0,1.0,60.0,2830,3267.0,75,18000,43,136,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1490.0,14.0,1.0,60.0,3010,3334.0,75,18000,39,200,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1491.0,15.0,1.0,60.0,3010,3643.0,75,18000,39,164,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1492.0,16.0,1.0,60.0,3005,3291.0,75,18000,39,177,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1493.0,17.0,0.4,150.0,4350,4637.0,75,18000,39,150,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1494.0,18.0,0.3,200.0,4200,4621.0,75,18000,39,164,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1495.0,19.0,0.3,200.0,4361,4600.0,75,18000,39,132,1280,1484,1800,1484,136,14,51523 CM468,20,1631.0,15.0,13.0,87.0,150.0
1496.0,1.0,0.5,120.0,3721,3940.0,70,15000,38,135,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1497.0,2.0,0.5,120.0,3500,3846.0,70,15000,38,132,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1498.0,3.0,0.5,120.0,3480,3572.0,70,15000,38,130,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1499.0,4.0,0.5,120.0,3400,3760.0,70,15000,38,129,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1500.0,5.0,0.5,120.0,3400,4023.0,70,15000,38,137,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1501.0,6.0,0.5,120.0,3400,4000.0,70,15000,38,135,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1502.0,7.0,0.5,120.0,3400,3846.0,70,15000,38,134,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1503.0,8.0,0.5,120.0,3400,3972.0,70,15000,38,130,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1504.0,9.0,0.5,120.0,3400,3570.0,70,15000,38,124,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1505.0,10.0,0.5,120.0,3400,3633.0,70,15000,38,120,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1506.0,11.0,0.5,120.0,3400,3967.0,70,15000,38,127,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1507.0,12.0,0.5,120.0,3400,4067.0,70,15000,38,116,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1508.0,13.0,0.5,120.0,3400,4031.0,70,15000,38,115,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1509.0,14.0,0.5,120.0,3400,4333.0,70,15000,38,183,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1510.0,15.0,0.5,120.0,3400,3870.0,70,15000,38,100,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1511.0,16.0,0.5,120.0,3400,3676.0,70,12000,38,108,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1512.0,17.0,0.5,120.0,3400,3544.0,70,12000,38,118,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1513.0,18.0,0.5,120.0,3400,3890.0,70,12000,38,123,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1514.0,19.0,0.5,120.0,3400,3672.0,70,12000,38,106,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1515.0,20.0,0.7,85.7,3400,3462.0,70,12000,38,104,1120,1380,1490,1340,68,15,51523 CM468,20,1646.0,15.0,15.0,100.0,214.3
1516.0,1.0,0.5,120.0,3200,4100.0,77,12000,38,95,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1517.0,2.0,0.5,120.0,3200,4100.0,77,12000,38,98,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1518.0,3.0,0.5,120.0,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1519.0,4.0,0.5,120.0,3200,4100.0,77,12000,38,86,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1520.0,5.0,0.5,120.0,3200,4100.0,77,12000,38,85,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1521.0,6.0,0.5,120.0,3200,4100.0,77,12000,38,93,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1522.0,7.0,0.5,120.0,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1523.0,8.0,0.5,120.0,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1524.0,9.0,0.5,120.0,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1525.0,10.0,0.5,120.0,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1526.0,11.0,0.5,120.0,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1527.0,12.0,0.5,120.0,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1528.0,13.0,0.5,120.0,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1529.0,14.0,0.5,120.0,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1530.0,15.0,0.5,120.0,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1531.0,16.0,0.5,120.0,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1532.0,17.0,0.5,120.0,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1533.0,18.0,0.5,120.0,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1534.0,19.0,0.5,120.0,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1535.0,20.0,0.7,85.7,3200,4100.0,77,12000,38,97,1000,1310,1600,1310,100,16,51523 CM468,20,1661.0,16.0,15.33,96.0,200.0
1536.0,1.0,0.5,120.0,4800,5120.0,80,12000,39,110,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1537.0,2.0,0.5,120.0,4800,5321.0,80,12000,39,116,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1538.0,3.0,0.5,120.0,4800,5060.0,80,12000,39,117,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1539.0,4.0,0.5,120.0,4800,5240.0,80,12000,39,106,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1540.0,5.0,0.5,120.0,4800,5310.0,80,12000,39,108,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1541.0,6.0,0.5,120.0,4800,4980.0,80,12000,39,102,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1542.0,7.0,0.5,120.0,4800,4894.0,80,12000,39,98,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1543.0,8.0,0.5,120.0,4800,4910.0,80,12000,39,97,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1544.0,9.0,0.5,120.0,4100,4600.0,80,12000,39,97,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1545.0,10.0,0.5,120.0,4100,4580.0,80,12000,39,97,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1546.0,11.0,0.5,120.0,4100,4730.0,80,12000,39,97,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1547.0,12.0,0.5,120.0,4100,4351.0,80,12000,39,97,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1548.0,13.0,0.5,120.0,4100,4368.0,80,12000,39,97,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1549.0,14.0,0.5,120.0,4100,4605.0,80,12000,39,97,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1550.0,15.0,0.5,120.0,4100,4710.0,80,12000,39,97,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1551.0,16.0,0.5,120.0,4100,4386.0,80,12000,39,97,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1552.0,17.0,0.5,120.0,4100,4351.0,80,12000,39,97,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1553.0,18.0,0.5,120.0,4100,4387.0,80,12000,39,97,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1554.0,19.0,0.5,120.0,4100,4276.0,80,12000,39,97,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1555.0,20.0,0.5,120.0,4100,4600.0,80,12000,39,97,943,1340,1730,1340,100,17,51523 CM468,20,1677.0,13.0,3.83,29.0,19.4
1556.0,1.0,0.5,120.0,3100,3540.0,80,15000,42,120,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1557.0,2.0,0.5,120.0,3100,3647.0,80,15000,42,124,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1558.0,3.0,0.5,120.0,3100,3321.0,80,15000,42,116,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1559.0,4.0,0.5,120.0,3100,3840.0,80,15000,42,119,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1560.0,5.0,0.5,120.0,3100,3647.0,80,15000,42,127,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1561.0,6.0,0.5,120.0,3100,3598.0,80,15000,42,134,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1562.0,7.0,0.3,200.0,3100,3468.0,80,15000,42,157,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1563.0,8.0,0.3,200.0,3100,3527.0,80,15000,42,134,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1564.0,9.0,0.3,200.0,3100,3591.0,80,15000,42,128,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1565.0,10.0,0.3,200.0,3100,3501.0,80,15000,42,123,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1566.0,11.0,1.0,60.0,3100,3764.0,80,15000,42,164,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1567.0,12.0,1.0,60.0,3100,3306.0,80,15000,42,98,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1568.0,13.0,1.0,60.0,3100,3346.0,80,15000,42,110,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1569.0,14.0,1.0,60.0,3100,3580.0,80,15000,42,118,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1570.0,15.0,1.0,60.0,3100,3670.0,80,15000,42,134,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
1571.0,16.0,1.0,60.0,3100,3942.0,80,15000,42,95,1050,1430,1763,1430,37,18,CP6739C MCP662,20,1690.0,20.0,18.08,90.0,80.0
